Vote,Sector,Subprogram,Financial Year,"Approved Budget (UGX, Millions)",Released Budget (UGX),Actual Expenditure (UGX),Performance (%),Deviation (UGX),Execution Status,Source File
014,Health,"085913 Supply of EMHS to Specialised Units
085914 Supply of Emergency and Donated Medicines
085915 Supply of Reproductive Health Items
085916 Immunisation Supplies
085917 Supply of Lab Commodities to accredited Facilities",Unknown,18.1,,,,,,Annual%20Budget%20Performance%20Report%20FY%202014-15.pdf
010,Agriculture,"Output Class: Outputs Provided
224001 Medical and Agricultural supplies",Unknown,218.61,,,,,,Annual%20Budget%20Performance%20Report%20FY%202014-15.pdf
014,Health,VF:0807 Community Health Management,Unknown,8.52,,,,,,Annual%20Budget%20Performance%20Report%20FY%202014-15.pdf
014,Health,"080780 Health Infrastructure Construction
080781 Health Infrastructure Rehabilitation",Unknown,1.33,,,,,,Annual%20Budget%20Performance%20Report%20FY%202014-15.pdf
010,Agriculture,"Output Class: Outputs Provided
211101 General Staff Salaries
221009 Welfare and Entertainment
223005 Electricity
223006 Water
224001 Medical and Agricultural supplies
224004 Cleaning and Sanitation
224005 Uniforms, Beddings and Protective Gear
Output Class: Outputs Funded
263321 Conditional trans. Autonomous Inst (Wage subventi
Output Class: Capital Purchases
231001 Non Residential buildings (Depreciation)
231007 Other Fixed Assets (Depreciation)",Unknown,4.06,,,,,,Annual%20Budget%20Performance%20Report%20FY%202014-15.pdf
014,Health,VF:0852 Human Resource Management for Health,Unknown,4.07,,,,,,Annual%20Budget%20Performance%20Report%20FY%202014-15.pdf
014,Health,VF:0855 Provision of Specialised Mental Health Services,Unknown,9.61,,,,,,Annual%20Budget%20Performance%20Report%20FY%202014-15.pdf
014,Health,"VF:0855 Provision of Specialised Mental Health Services
Class:Outputs Provided
085501 Administration and Management
085502 Mental Health inpatient Services Provided
085503 Long Term Planning for Mental Health
085504 Specialised Outpatient and PHC Services Provided
085505 Community Mental Health Services and Technical Supervision
085506 Immunisation Services
Class:Capital Purchases
085575 Purchase of Motor Vehicles and Other Transport Equipment
085576 Purchase of Office and ICT Equipment, including Software
085577 Purchase of Specialised Machinery & Equipment
085578 Purchase of Office and Residential Furniture and Fittings
085580 Hospital Construction/rehabilitation
085582 Staff houses construction and rehabilitation",Unknown,9.11,,,,,,Annual%20Budget%20Performance%20Report%20FY%202014-15.pdf
014,Health,"VF:0856 Regional Referral Hospital Services
Class:Outputs Provided
085601 Inpatient services
085602 Outpatient services
085603 Medicines and health supplies procured and dispensed
085604 Diagnostic services
085605 Hospital Management and support services
085606 Prevention and rehabilitation services
085607 Immunisation services
Class:Capital Purchases
085680 Hospital Construction/rehabilitation
085681 Staff houses construction and rehabilitation",Unknown,5.36,,,,,,Annual%20Budget%20Performance%20Report%20FY%202014-15.pdf
014,Health,"VF:0856 Regional Referral Hospital Services
Class:Outputs Provided
085601 Inpatient services
085602 Outpatient services
085603 Medicines and health supplies procured and dispensed
085604 Diagnostic services
085605 Hospital Management and support services
085606 Prevention and rehabilitation services
085607 Immunisation Services
Class:Capital Purchases
085672 Government Buildings and Administrative Infrastructure
085677 Purchase of Specialised Machinery & Equipment
085681 Staff houses construction and rehabilitation",Unknown,5.44,,,,,,Annual%20Budget%20Performance%20Report%20FY%202014-15.pdf
014,Health,"VF:0856 Regional Referral Hospital Services
Class:Outputs Provided
085601 Inpatient services
085602 Outpatient services
085603 Medicines and health supplies procured and dispensed
085604 Diagnostic services
085605 Hospital Management and support services
085606 Prevention and rehabilitation services
085607 Immunisation Services
Class:Capital Purchases
085680 Hospital Construction/rehabilitation
085681 Staff houses construction and rehabilitation",Unknown,4.93,,,,,,Annual%20Budget%20Performance%20Report%20FY%202014-15.pdf
014,Health,"VF:0856 Regional Referral Hospital Services
Class:Outputs Provided
085601 Inpatient services
085602 Outpatient services
085603 Medicines and health supplies procured and dispensed
085604 Diagnostic services
085605 Hospital Management and support services
085606 Prevention and rehabilitation services
085607 Immunisation Services
Class:Capital Purchases
085672 Government Buildings and Administrative Infrastructure
085680 Hospital Construction/rehabilitation
085681 Staff houses construction and rehabilitation",Unknown,4.62,,,,,,Annual%20Budget%20Performance%20Report%20FY%202014-15.pdf
014,Health,"VF:0856 Regional Referral Hospital Services
Class:Outputs Provided
085601 Inpatient services
085602 Outpatient services
085603 Medicines and health supplies procured and dispensed
085604 Diagnostic services
085605 Hospital Management and support services
085606 Prevention and rehabilitation services
085607 Immunisation Services
Class:Capital Purchases
085676 Purchase of Office and ICT Equipment, including Software
085677 Purchase of Specialised Machinery & Equipment
085678 Purchase of Office and Residential Furniture and Fittings
085680 Hospital Construction/rehabilitation
085699 Arrears",Unknown,4.38,,,,,,Annual%20Budget%20Performance%20Report%20FY%202014-15.pdf
014,Health,"VF:0856 Regional Referral Hospital Services
Class:Outputs Provided
085601 Inpatient services
085602 Outpatient services
085603 Medicines and health supplies procured and dispensed
085604 Diagnostic services
085605 Hospital Management and support services
085606 Prevention and rehabilitation services
085607 Immunisation Services
Class:Capital Purchases
085680 Hospital Construction/rehabilitation
085681 Staff houses construction and rehabilitation
085682 Maternity ward construction and rehabilitation",Unknown,4.74,,,,,,Annual%20Budget%20Performance%20Report%20FY%202014-15.pdf
014,Health,"VF:0856 Regional Referral Hospital Services
Class:Outputs Provided
085601 Inpatient services
085602 Outpatient services
085603 Medicines and health supplies procured and dispensed
085604 Diagnostic services
085605 Hospital Management and support services
085606 Prevention and rehabilitation services
085607 Immunisation Services
Class:Capital Purchases
085681 Staff houses construction and rehabilitation",Unknown,4.56,,,,,,Annual%20Budget%20Performance%20Report%20FY%202014-15.pdf
014,Health,"VF:0856 Regional Referral Hospital Services
Class:Outputs Provided
085601 Inpatient services
085602 Outpatient services
085603 Medicines and health supplies procured and dispensed
085604 Diagnostic services
085605 Hospital Management and support services
085606 Prevention and rehabilitation services
085607 Immunisation Services
Class:Capital Purchases
085672 Government Buildings and Administrative Infrastructure
085681 Staff houses construction and rehabilitation",Unknown,4.66,,,,,,Annual%20Budget%20Performance%20Report%20FY%202014-15.pdf
014,Health,"VF:0856 Regional Referral Hospital Services
Class:Outputs Provided
085601 Inpatient services
085602 Outpatient services
085603 Medicines and health supplies procured and dispensed
085604 Diagnostic services
085605 Hospital Management and support services
085606 Prevention and rehabilitation services
085607 Immunisation Services
Class:Capital Purchases
085672 Government Buildings and Administrative Infrastructure
085676 Purchase of Office and ICT Equipment, including Software
085678 Purchase of Office and Residential Furniture and Fittings
085681 Staff houses construction and rehabilitation",Unknown,5.26,,,,,,Annual%20Budget%20Performance%20Report%20FY%202014-15.pdf
010,Agriculture,"VF:0901 Rural Water Supply and Sanitation
VF:0902 Urban Water Supply and Sanitation
VF:0903 Water for Production
VF:0904 Water Resources Management
VF:0905 Natural Resources Management
VF:0906 Weather, Climate and Climate Change
VF:0949 Policy, Planning and Support Services",Unknown,72.5,,,,,,Annual%20Budget%20Performance%20Report%20FY%202014-15.pdf
010,Agriculture,"221006 Commissions and related charges
221007 Books, Periodicals & Newspapers
221008 Computer supplies and Information Technology (IT
221009 Welfare and Entertainment
221011 Printing, Stationery, Photocopying and Binding
221012 Small Office Equipment
221014 Bank Charges and other Bank related costs
221016 IFMS Recurrent costs
221020 IPPS Recurrent Costs
222001 Telecommunications
222002 Postage and Courier
222003 Information and communications technology (ICT)
223001 Property Expenses
223003 Rent – (Produced Assets) to private entities
223004 Guard and Security services
223005 Electricity
223006 Water
224001 Medical and Agricultural supplies
224004 Cleaning and Sanitation
224005 Uniforms, Beddings and Protective Gear
224006 Agricultural Supplies
225001 Consultancy Services- Short term
225002 Consultancy Services- Long-term
226001 Insurances
226002 Licenses
227001 Travel inland
227002 Travel abroad
227004 Fuel, Lubricants and Oils
228001 Maintenance - Civil
228002 Maintenance - Vehicles
228003 Maintenance – Machinery, Equipment & Furniture
228004 Maintenance – Other
273102 Incapacity, death benefits and funeral expenses
Output Class: Outputs Funded
262101 Contributions to International Organisations (Curre
263104 Transfers to other govt. Units (Current)
Output Class: Capital Purchases
231001 Non Residential buildings (Depreciation)
231002 Residential buildings (Depreciation)
231004 Transport equipment
231005 Machinery and equipment
231006 Furniture and fittings (Depreciation)
231007 Other Fixed Assets (Depreciation)
281502 Feasibility Studies for Capital Works
281503 Engineering and Design Studies & Plans for capital
281504 Monitoring, Supervision & Appraisal of capital wor
311101 Land
312104 Other Structures
312204 Taxes on Machinery, Furniture & Vehicles
312301 Cultivated Assets",Unknown,0.08,,,,,,Annual%20Budget%20Performance%20Report%20FY%202014-15.pdf
010,Agriculture,"Output Class: Outputs Provided
211102 Contract Staff Salaries (Incl. Casuals, Temporary)
211103 Allowances
221011 Printing, Stationery, Photocopying and Binding
223006 Water
224006 Agricultural Supplies
227001 Travel inland
228004 Maintenance – Other
Output Class: Capital Purchases
231004 Transport equipment
312204 Taxes on Machinery, Furniture & Vehicles",Unknown,6.36,,,,,,Annual%20Budget%20Performance%20Report%20FY%202014-15.pdf
014,Health,"VF:1003 Promotion of Labour Productivity and Employment 4.23 4.25 4.09 100.5% 96.7% 96.3%
Recurrent Programmes
06 Labour and Industrial Relations 0.67 0.66 0.65 98.4% 96.9% 98.5%
07 Occupational Safety and Health 0.67 0.65 0.69 97.3% 102.8% 105.6%
08 Industrial Court 0.31 0.35 0.22 111.2% 70.8% 63.7%
15 Employment Services 0.58 0.53 0.64 92.0% 110.9% 120.6%
Development Projects
1282 Strengthening Safeguards, Safety and Health at Workplaces 2.00 2.06 1.89 103.0% 94.6% 91.8%
(SSASHEW)",Unknown,4.23,,,,,,Annual%20Budget%20Performance%20Report%20FY%202014-15.pdf
010,Agriculture,"221012 Small Office Equipment
221016 IFMS Recurrent costs
221017 Subscriptions
221020 IPPS Recurrent Costs
222001 Telecommunications
222003 Information and communications technology (ICT)
223001 Property Expenses
223003 Rent – (Produced Assets) to private entities
223005 Electricity
223006 Water
224001 Medical and Agricultural supplies
224003 Classified Expenditure
224005 Uniforms, Beddings and Protective Gear
225001 Consultancy Services- Short term
227001 Travel inland
227002 Travel abroad
227003 Carriage, Haulage, Freight and transport hire
227004 Fuel, Lubricants and Oils
228001 Maintenance - Civil
228002 Maintenance - Vehicles
282104 Compensation to 3rd Parties
Output Class: Capital Purchases
231002 Residential buildings (Depreciation)
231004 Transport equipment
231005 Machinery and equipment
231006 Furniture and fittings (Depreciation)
311101 Land
Output Class: Arrears
321605 Domestic arrears (Budgeting)
321612 Water arrears(Budgeting)
321614 Electricity arrears (Budgeting)",Unknown,0.22,,,,,,Annual%20Budget%20Performance%20Report%20FY%202014-15.pdf
010,Agriculture,"Output Class: Outputs Provided
211101 General Staff Salaries
211103 Allowances
213001 Medical expenses (To employees)
213002 Incapacity, death benefits and funeral expenses
213004 Gratuity Expenses
221001 Advertising and Public Relations
221002 Workshops and Seminars
221003 Staff Training
221005 Hire of Venue (chairs, projector, etc)
221006 Commissions and related charges
221007 Books, Periodicals & Newspapers
221008 Computer supplies and Information Technology (IT
221009 Welfare and Entertainment
221011 Printing, Stationery, Photocopying and Binding
221012 Small Office Equipment
221016 IFMS Recurrent costs
221020 IPPS Recurrent Costs
222001 Telecommunications
222002 Postage and Courier
223005 Electricity
223006 Water
224001 Medical and Agricultural supplies
224004 Cleaning and Sanitation
225001 Consultancy Services- Short term
227001 Travel inland
227002 Travel abroad
227004 Fuel, Lubricants and Oils
228001 Maintenance - Civil
228002 Maintenance - Vehicles
228003 Maintenance – Machinery, Equipment & Furniture
Output Class: Outputs Funded
262101 Contributions to International Organisations (Curre
263104 Transfers to other govt. Units (Current)
263106 Other Current grants (Current)
264102 Contributions to Autonomous Institutions (Wage Su
Output Class: Capital Purchases
231001 Non Residential buildings (Depreciation)
231004 Transport equipment
231005 Machinery and equipment
231006 Furniture and fittings (Depreciation)
312204 Taxes on Machinery, Furniture & Vehicles
Output Class: Arrears
321612 Water arrears(Budgeting)
321614 Electricity arrears (Budgeting)",Unknown,5.37,,,,,,Annual%20Budget%20Performance%20Report%20FY%202014-15.pdf
013,Education,"VF:1253 Human Rights
Class:Outputs Provided
125302 Human rights education
125305 Administration and support services
Class:Capital Purchases
125376 Purchase of Office and ICT Equipment, including Software
125377 Purchase of Specialised Machinery & Equipment
125378 Purchase of Office and Residential Furniture and Fittings",Unknown,9.7,,,,,,Annual%20Budget%20Performance%20Report%20FY%202014-15.pdf
010,Agriculture,"Output Class: Outputs Provided
211101 General Staff Salaries
211103 Allowances
211104 Statutory salaries
212102 Pension for General Civil Service
213001 Medical expenses (To employees)
213002 Incapacity, death benefits and funeral expenses
213004 Gratuity Expenses
221001 Advertising and Public Relations
221002 Workshops and Seminars
221003 Staff Training
221004 Recruitment Expenses
221006 Commissions and related charges
221007 Books, Periodicals & Newspapers
221008 Computer supplies and Information Technology (IT
221009 Welfare and Entertainment
221010 Special Meals and Drinks
221011 Printing, Stationery, Photocopying and Binding
221012 Small Office Equipment
221016 IFMS Recurrent costs
221017 Subscriptions
221020 IPPS Recurrent Costs
222001 Telecommunications
223001 Property Expenses
223003 Rent – (Produced Assets) to private entities
223005 Electricity
223006 Water
223007 Other Utilities- (fuel, gas, firewood, charcoal)
224001 Medical and Agricultural supplies
224003 Classified Expenditure",Unknown,330.43,,,,,,Annual%20Budget%20Performance%20Report%20FY%202014-15.pdf
